question1,question2,is_duplicate
전화 안 받으니까 초조해져,전화 안 받는 이유가 뭘까,1
나는 못생겼는데 좋아하는 여자에게 연락해도 될까?,나랑 딱 맞는 사람이 있을까?,0
사랑하는 사람이랑 헤어져,사랑하는 사람이랑 헤어져애 돼,1
무사안일 기원,큰일 없이 살고 있어,1
남사친이라 쓰고 짝남이라 읽는다.,친구 처럼 하는데 사실 좋아해,1
세상이 아름다워 보여,세상이 정말 아름다워 보여,1
내 남자로 만들기,내가 너무 기댄 거 같아,0
이별 후 젤 힘들 건 허전함인 거 같아,이별.,0
저만 좋아하는 사람 페북 같은거 살펴보나요?,페북 그만 해야 되는데 자꾸 보게 되네,0
대기업은 접어야 할 듯,대기업 아니어도 될까?,1
장난인지 진심인지 구분이 안돼.,장난인지 진심인지 구분이 안돼.,1
무서워서 뛰어 왔어,무서워서 달려왔어,1
썸 타고 있는데 카톡 차단 당함,썸인 줄 알았는데 카톡 차단 당함,0
남자친구가 클럽을 간다면 어떻게해?,남자친구가 클럽 가는거 이해해야되나?,1
작은 꽃나무라도 키워보면 어떨까,다육이 키워보까,1
일상의 추억,일주일이 너무 길어,0
중고로 사길 잘 한거 같아,중고로 잘 산 거 같애,1
헤어졌을때는 자신을 바쁘게 만드는 게 제일 좋은 방법인듯,헤어지고 나니 많은 생각이 들어,0
얼굴 보니까 떨리더라,오랜만에 보니까 떨리더라,1
짝남이 여친이 있었어요.,짝남이 여친이 있었어요.,1
개같이 되버렸어.,개같은 상황,1
이별 극복 방법,이별 뒤.,0
그냥 선 볼까?,선 볼까?,1
3년이란 시간이 흘렀는대도,3달이지났는데 이제야 헤어짐을 확신했네,0
머리 식히러 간 여행에서 되려 힘듦이 찾아오네,머리는 잊어야한다는데 마음이 붙잡는 미련,0
코트 살까 말까,코트 살까,1
여행 와서 짝남 선물 살까하는데,연락 많이 안하는 썸도 있나,0
두달 반,두달이 지났네,1
달콤한 와플 먹고 싶어,와플 먹고 싶어,1
아부쟁이가 부러워,아부 잘 하는 사람 부럽기도 해,1
짝남한테 고백한다? 안한다?,짝남한테 고백한다? 안한다?,1
짝녀한테 의미 없는 선톡 해도 될까요?,짝녀한테 의미 없는 선톡 해도 될까요?,1
배려가 너무 없어,배려가 없어,1
파마하면 어울릴까,파마할까,1
기프트콘 주면 좋아할까?,기프트콘 선물 괜찮을까?,1
집착하는 것 처럼 보이면 어떡해?,집착하는 것 처럼 보이면 어떡해?,1
짝녀가 내가 좋아하는 걸 알아버렸어.,짝녀가 내가 좋아하는 걸 알아버렸어.,1
남편이 효자인 거 같아,내가 그냥 아는 여자라네?,0
돈 없어,돈이 없네,1
편두통 온다,머리 한 대 맞은 거 같아,1
좋아하는 사람 생겼는데 페북 친구 신청 해도 될까요?,좋아하는 사람 생겼는데 페친 신청 할까?,1
외식 너무 많이 했다,이번달에 외식 너무 많이 했다,1
확실히 날 좋아하는 걸 아는 남자랑 친구가 될 수 있을까?,날 좋아하는 남자랑 친구가 될 수 있을까?,1
짝사랑하는 사람한테 선물 주면 부담될까,짝남한테 선물 주면 부담스러워할까,1
다 허무하다,사는 게 허무해요,1
밀당은 어떻게 해?,밀당은 어떻게 해?,0
기회도 없네.,깊은고민,0
사진 업로드해야겠다.,사진 올려야지,1
취향 알고 싶다,취향 알고 싶다,1
새폰 케이스로 새옷 입혀 줄까,폰 케이스 사줄까?,1
제가 제 복을 찬거겠죠 .,제발 머리가 나빠졌음 좋겠습니다.,0
1000일 만난 여자친구와 이별,10년 연예의끝,0
짝사랑이 이렇게 힘들줄을 몰랐어요.,짝사랑하는 기분이 뭔지 알아요?,0
스노클링 재미있을까?,스노클링 해볼까?,1
정말 끝까지 저의 마지막 자존심마저 뭉개버리네,정말 너무너무 힘듭니다,0
요즘에는 외국어도 잘해야하나봐,요즘에는 중국어도 잘해야하나봐,0
헤어짐으로 싸우고 완전히 헤어진지 어느덧 2개월,현실적인 문제에 이별이 다가오고 있어.,0
노처녀인데 자꾸 화 낸다,노처녀 히스테리,1
방학은 너무 심심해,방학했더니 심심해,1
헤어짐 통보후 한달만에 연락이 왔는데,헤이진지 이제 딱 한달,0
의외로 병신들이 많다,이 몸쓸 놈의 마음이참 변덕스럽네,0
마음을 아무리 밀어내도 안돼,내 마음을 아무리 밀어내도 안돼,1
싸우면 어떻게 해결해?,싸우면 보통 어떻게 해결해?,1
짝녀한테 줄임말 쓰면 안됨?,짝녀한테 줄임말 쓰면 안됨?,1
언제까지 덮을 수 있을까?,언제쯤 예쁘게 화장 잘할까,0
사랑받고 있지 않은 거 같다,사랑받는 기분이 안 들어.,1
해결방안도 없으면서 불만만 많은 사람 극혐,자기도 해결방안이 없으면서 불만만해,1
남자친구 자취 선물로 뭐가 좋을까?,남자친구 자취방 선물 뭐가 좋을까?,1
성공할 수 있을까?,참으면 성공할 수 있을까?,1
우리 반 남자애 좋아하게 됨.,우리 반 남자애를 좋아하는데,1
권태기 어떻게 해결해야할까.,권태기가 찾아온 이유?,1
집중이 왜 이렇게 안 돼지,집중이 안돼,1
이 세상에서 누가 제일 예뻐,이 세상에서 제일 예쁜 사람은,1
울적해 울고 싶어,마음이 울적해,1
벌써 허기진다,허기져,1
마음이 불안하고 초조해 미치겠어,마음이 쫌 복잡하네,0
인센티브가 생각보다 안 나올 것 같아,보너스 깎였어,0
나란 놈 참 신기한 놈이다.,나를 선택의 기로에 놓이지 않게하라,0
보고 싶다고 하네,보고 싶습니다,0
음악이싫어졌어,의심이 자꾸 들어,0
하루종일 회사에서 미친사람처럼 눈물의 의미를 생각하면서,하아 다시 또 터진 눈물,0
누군가 제 이야기를 들어줬으면 해서 올리내.,눈물이 많터냐,0
종교가 다른 짝남과 연애할수 있을까?,종교가 다른 짝남과 연애할수 있을까?,1
짤릴 필이 와,나 짤릴 거 같아,1
내 아이돌이랑 연애하보고 싶다,내가 무의식 중에 무시하는 듯한 말투를 썼어,0
AB형 남자랑 썸 타면,AB형 여자랑 썸 타면,0
정말 오락가락 언제 괜찮아질지,정말 잊은걸까?,0
후 아직 헤어진것도 아닌데,후밤에 집에 혼자있으려니 답답하네,0
우정이란게 뭘까,술만 먹으면 전화를 안 받아,0
다시 만나자는 건 아닌데 보고 싶어,헤어지기 전으로 돌아가고 싶은건 아닌데,1
이별이란 참 힘드네,이별증후군,0
언제 다 고쳐,잘못 쓴 거 엄청 많아,1
말투가 맘에 안들어,말투가 별로야,1
인생 뭐있나,인생 허무해,1
서른초반. 전 즘 게시글 보며 안타까워.,세상 젤 아픈 이야기는.!!,0
길에서 번호 따였어,길에서 헌팅 당했어,1
인기 많으려면,친구들한테 인기 얻으려면,1
앞머리 내릴까봐,앞머리 내릴까봐,1
사랑에 서툴어,사랑에 서툴어,1
완전 귀여워,완전 귀여워,1
헤어진지 세달이 다되가네,헤어진지 일주일만에 새로운 남자가 생긴 전여친,0
짝남이 있는데 나는 사정이 안돼. 연애를 안하는게 맞는걸까?,짝남이 있는데 나는 사정이 안돼. 연애를 안하는게 맞는걸까?,1
내가 너무 보수적인걸까?,나 보수적인걸까?,1
사랑의 끝이 뭐야?,사랑의 끝이 뭐야?,1
피자 먹고 싶다.,피자 땡기네,1
사랑이 쉬운 사람,쉽게 사랑하는 사람,1
짝녀한테 문자 왔어.,짝녀한테 문자 왔어.,1
결혼까지 생각했는데.,계속 맴돈다.,0
가끔 뭐하는지 궁금해,가끔 궁금해,1
인사드리러 갔는데 파혼하는게 나을것 같아 ,인사드리러 갔다가 파혼했어,1
물리치료 받아야 하나 ,물리치료 받아야겠다,1
내가 집착하는 걸까?,내가 집착하는 걸까?,1
일주일이 일년같다,있을때 잘 할 걸,0
어떤 사람 만나야해?,어떤 사람 만나면 좋을까?,1
좋아하게 됐어,결국 사랑이었어,1
시어머니가 자꾸 카톡해,시어머니가 카톡해,1
노는 것 좋아하는 여자 이쁜데 좀 그래.,너무 잘 노는 이쁜 여자 좀 그래.,1
집을 왜 물어보지,집이 어디냐고 왜 물어보지,1
복붙으로 끝내더라.,완전 복붙으로 잘하더라고,1
정리가 되네,정말 꿈같다.,0
6개월이 지나도 왜이런거죠?,6년 이야기.,0
짝사랑 하는 사람과 친해질 수 있는 방법 조언 좀.,짝사랑 하는 사람과 친해질 수 있는 방법 조언 좀.,1
좋아하는 사람이 너무 냉정한데.,좋아하는 사람이 너무 냉정한데.,1
이것 또한 받아들이는 것이겠죠~??,이남자 마음을 모르겠어,0
내가 좋아하는 사람이 나를 창피해하는 것 같아.,내가 좋아하는 사람이 나를 창피해하는 것 같아.,1
마음이 완전히 식은 남자,마지막 그녀를 만났어,0
내 마음을 좀 알아 달라고,내 마음을 알아줬으면,1
카톡 씹었어,친구가 카톡 씹어,1
여자들이 싫어하는 남자들 특징 좀 알려주세요.,여자들이 싫어하는 남자들 특징,1
그는 내가 좋아하는 이 상황을 즐기는 것 같아.,내가 좋아하는거 즐기는 것 같아.,1
생각이 자꾸 나,자꾸 생각나,1
여름인데 태닝할까,태닝할까,1
이상한 말을 해,왜 이상한 말 해,1
3년 연애 끝에 여친이랑 헤어지고 한달 되었네요.,3년 만난 여자와 헤어진지 한달 되었습니다,1
여자친구가 혼자 여행 간다는게 화나,여자친구가 혼자 여행 가보고 싶다는데,1
입 안이 텁텁해,입이 텁텁하다,1
짐 싸야돼 귀찮아,이삿짐 싸야지,1
안 돌아올거 아는데,앞으로 힘든 시간 될것같습니자,0
여자친구랑 종교 때문에 다툼,여자친구랑 종교가 달라,1
연애스타일이 너무 다른 남자친구와 어떻게 얘기를 해야할까?,어떻게 얘기를 하면 덜 어색할까?,0
위로와 격려,음. 헤어졌는데 아직 잘 모르겠어,0
나혼자 짝사랑하는게 점점 현타 와.,남녀 학벌차이 많이나면 좀 그런가,0
친구들이 나보구 귀엽다고 했는데,친구가 나 귀엽대,1
결혼이나 하지 왜 자꾸 나한테 화 내냐구!,스타트업하면 위험할까,0
학생만 평생하면 좋겠다.,계속 학생하고 싶어,1
헤어짐이 힘든이유,혜진아. 내 맘이 너에게 확정되기 전에 날 떠났어야지,0
심난한 하루,싱숭생숭ㅠ,1
딸기가 너무 먹고 싶어.,딸기 먹고 싶다.,1
수염 자르지 말까,수염 기를까,1
놀아 줄거지,놀아줘,1
연락을 해봤는데 안받네.,연락하고 지내는데,0
이제 그만하고 쉬고 싶다,그냥 쉬고 싶다,1
연애 잘하는 사람 부러워,연애 고수 부러워,1
혼자 여행 가도 괜찮을까?,혼자 여행 괜찮을까?,1
로그인 아이디 기억안나,로그인 아이디 까먹었다,1
장거리 연애 괜찮을까,장거리 연애 괜찮을까,1
가사가 내맘같아,가슴이 너무 아프고 숨쉬기가 힘드네,0
이별이란,이별준비하는방법,0
사랑하냐고 왜 물어봐?,사랑하냐고 왜 물어봐?,1
노래방 가고 싶어,친구들이랑 노래방 가고 싶어,1
꽃바구니가 좋을까 과일바구니까 좋을까,꽃바구니 선물이랑 과일 바구니 선물 뭐가 좋아?,1
제대로 사랑하고싶어,사랑하고싶어,1
주말이 행복해,주말이 행복해,1
친구들이랑 셀프 이사,친구가 이사하는 거 도와준대,1
나 혼자만의 썸일까?,나도 모르게 니 생각을 하고 있어,0
차였는데 좋아하는 감정이 사라지질 않아요.,차였는데 좋아하는 감정이 사라지질 않아요.,1
운동 좀 해야겠다.,운동해야지,1
성숙한 사람을 만나고 싶어.,성숙한 사람을 만나고 싶어.,1
먼지 콜록콜록,먼지가 너무 많아,1
다이어트해야 되는데,다이어트 성공하고 싶은데,1
중소기업이라도 취직할까?,중소기업인데 그냥 취직할까?,1
헤어진 사람과 같이 갔던 콘서트 영상이 티비에 나왔어,헤어진 여자친구 연락,0
남편이 이상해,내 친구들이 다 별로라고 하는 짝녀 나만 좋다면 연락하는게 맞는걸까?,0
부담스러운 기대 좀 떨쳐낼 없을까?,기대가 부담스러운데 떨쳐낼 수 있는 방법 있을까?,1
사랑해서 결혼하는 거지?,사랑하면 결혼하는 거지?,1
월세 너무 아까워,월세 아까워,1
건강한 다이어트법,건강하게 다이어트 하는 방법,1
내 자존감,자존감이 바닥이야,1
더 이상 못할거 같아,여기까지가 한계인 거같아,1
삼겹살 구워야지,삼겹살 구워 먹어야지,1
반배정부터 올해 끝났다.,반배정 망했어,1
이별 일주일차,이별 준비 중,0
신혼같지가 않아,신혼이 신혼 같지가 않아,1
짝사랑하는 남자가 생겼어.,짝남이 생겨버렸어.,1
전 여친이 드디어 연애를 시작했네.,전남자친구 생일,0
혼자 해야되는게 너무 많네,혼자 있으니까 혼자 할게 많네,1
어제 비 오는 창가를 바라보다 문득 니 생각났어,어제 이별 했습니다.,0
제가 그동안 착각 속에 살았습니다,제가 집착하는 중이에요,0
롱디인데 너무 보고 싶어.,너무 보고 싶은데 롱디,1
카톡할 사람이 하나도 없네,카톡할 친구가 없네,1
술 먹고 싶어,술만 마시고 있어,1
눈물만.,눈물이 멈춰지질 않네,1
여자친구가 너무 좋은데 자존감을 너무 떨어뜨려.,여자친구가 너무 좋은데 자존감을 너무 떨어뜨려.,1
사랑은 죄가 아닌데,내가 잘못한거 아닌데,0
매일 카페에서 그의 뒷모습만 보게 돼.,매일 카페에서 뒷모습을 보게 돼.,1
밥 태웠어,밥 탔다,1
여자친구가 너무 어린거 같아.,여자친구가 너무 어린거 같아.,1
배가 넘넘 고파,배고프다.,1
카드 다 부러뜨려 버려야겠다.,카드 다 없애버려야지,1
짝남이 사귀던 사람이랑 헤어졌는데 내가 고백해도 될까?,짝남이 사귀던 사람이랑 헤어졌는데 내가 고백해도 될까?,1
단둘이 놀자,데이트 할때 너무 많이 먹는 남자친구가 고민이야.,0
아이라이너 그리기 귀찮은데 문신할까?,아이라이너 문신 해볼까,1
이게 왜이리 힘들지,이러다 병걸리겠어ㅠㅠ,0
필기구 안가져 왔다.,필통 두고 옴,1
엄마 생각난다,엄마 보고 싶다,1
남편을 자꾸 무시하게 돼,남편이 이상한 말 하니까 자꾸 무시하게 돼,1
남편이 날 사랑하지 않는 것 같아. 이혼해야할까?,내 첫사랑이 날 기억 못 해.,0
한달전에 마음 변한걸 느꼈을때 헤어질 것을.,한번 마음이 떠난 여자는 다시 안돌아오나 ?,0
내일 발표 준비 아자아자,내일 발표 준비하고 있어,1
하루종일 썸남 생각만 해. 괜찮을까?,하루종일 썸남 생각만 해. 괜찮을까?,1
배부르고 졸려,배부르니 졸리다,1
메모하는 습관 필요해,메모하는 습관을 기르고 싶어,1
소개팅 어플로 알게 된 사람 괜찮을까?,소개팅 어플로 사귀는거 괜찮을까?,1
랜선 연애로 잘 되기도 해?,랜선 연애하다가 잘 되기도 해?,1
힘든 것좀 끝났으면,힘든 시기가 지나갔으면,1
학교샘 좋아하는 사람 있나?,학교샘 좋아하는 사람 있나?,1
내가 좋아하는 애를 내 친구가 좋아하는게 맘에 안 들어.,내가 좋아하는 애를 내 친구가 좋아하는게 맘에 안 들어.,1
여자친구 여신같아,여자친구 오늘 여신같았어,1
좋아하는 여자에 프사가.,좋아하는 여자에 프사가.,1
